Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,TestTime,Job,SliderSN,SliderOCR,Holder,PosX,PosY,ProductName,MinorRev,RowNum,ColNum,BINNAME,InputHolder,InputTray,InputJadeX,InputJadeY,OutputJadeX,OutputJadeY,InputInsiteX,InputInsiteY,BladeSlot,DrvSN,JadeSN,JASVersion,BladeSN,BladeType,ABASN,HGASN,MBASN,PCBASN,DiskSN,HDDSN,PreampVID,PreampCID,PreampChipEC,ChannelID,TestRequirements,Product,SCSVersion,FWVersion,MFGVersion,ConfigVersion,RecipeFilename,RecipeVersion,BCFVersion,ACFVersion,GradeVersion,Cyl,Head,Radius_mm,Band,Zone,ZoneFreq_MHz,WC_DAC,WCOSA_DAC,WCOSD_DAC,Bias_DAC,ReadGain_DAC,AEAdjustFlag,RMR0_Ohm_R,RMR0_Ohm,ECSRes0_Ohm_R,ECSRes0_Ohm,TFCRes0_Ohm_R,TFCRes0_Ohm,WriterConnection0_ErrorDescription,OS_TrackPitch,OS_Cylinder,Load_maxspeederror,Load_svga,QPES_nm,QPES_strk,QPES_dtrk,PreampGainFromSVGA_R,TFCTDP_mW_R,TFCTDP_mW,RTFC_DAC,WTFC_DAC,PreampGainFromSVGA_1_R,PeslinFlag,PES_nm,PES_strk,PES_dtrk,RRO_strk,RRO_dtrk,NRRO_strk,NRRO_dtrk,MJOG_trk_R,MJOG_trk,MJOG_nm_R,MJOG_nm,Efficiency_R,Efficiency,DetectedReadTFC,FlyHeight_nm,RTFC_1_DAC,WTFC_1_DAC,AEQ_VGAR_R,AEQ_VGAR,AEQ_NlTap_R,AEQ_Attc_Read_R,AEQ_Attr_R,AEQ_Vgar_R,AEQ_RWO_R,GateTiming_R,GateTiming,GateTiming_WrSctDly_R,GateTiming_WrSctDly,GateTiming_RdSctDly_R,GateTiming_RdSctDly,TTMWW_nm_R,TTMWW_nm,TTMWW_nm_LTP,TTMWW_trk_R,TTMWW_trk,TTMRW_nm_R,TTMRW_nm,TTMRW_nm_LTP,TTMRW_trk_R,TTMRW_trk,TTOTRC_nm_R,TTOTRC_nm,TTOTRC_nm_LTP,TTOTRC_trk_R,TTOTRC_trk,TTEB_nm_R,TTEB_nm,TTEB_nm_LTP,TTEB_trk_R,TTEB_trk,TTMCW_nm_LTP0,TTMCW_nm_LTP1,TTMCW_nm_R,TTMCW_nm,TTMCW_trk_R,TTMCW_trk,OWS_dB_R,OWS_dB,OWL_dB_R,OWL_dB,Asym_percent_R,Asym_percent,NLTS1_R,NLTS1,NLTS2_R,NLTS2,AmpLF_mV_R,AmpLF_mV,AmpHF_mV_R,AmpHF_mV,Res_percent_R,Res_percent,Cal_AmpLF_mV,Cal_AmpHF_mV,MIW_nm_R,MIW_nm,MIW_trk_R,MIW_trk,MIW_nm_LTP,SNR_dB_R,SNR_dB,SNRSystem_dB_R,SNRSystem_dB,SNRMedia_dB_R,SNRMedia_dB,SNR_1_dB_R,SNR_1_dB,SNRSystem_1_dB_R,SNRSystem_1_dB,SNRMedia_1_dB_R,SNRMedia_1_dB,uMRW_trk_R,uMRW_trk,uMRW_nm_R,uMRW_nm,WEW_nm_R,WEW_nm,WEW_nm_LTP,WEW_trk_R,WEW_trk,WEW_MWW_nm_R,WEW_MWW_nm,WEW_MWW_trk_R,WEW_MWW_trk,WEW_MRW_nm_R,WEW_MRW_nm,WEW_MRW_trk_R,WEW_MRW_trk,WEW_uMRW_nm_R,WEW_uMRW_nm,WEW_uMRW_trk_R,WEW_uMRW_trk,WEW_OTRC_nm_R,WEW_OTRC_nm,WEW_OTRC_trk_R,WEW_OTRC_trk,WEW_EB_nm_R,WEW_EB_nm,WEW_EB_trk_R,WEW_EB_trk,SER_orders_R,SER_orders,CenterPeak,LeftPeak,LeftBumpRatio,RightPeak,RightBumpRatio,TailLengthL_trk,TailLengthL_nm,TailLengthR_trk,TailLengthR_nm,Unload_maxspeederror,Unload_svga,RMR1_Ohm_R,RMR1_Ohm,ECSRes1_Ohm_R,ECSRes1_Ohm,TFCRes1_Ohm_R,TFCRes1_Ohm,ServoCylinderNumberBetweenIDandOD,ODStartServoCylinder,ServoTrackPitch,ServoTrackPitchFinal,ServoGCOffset,RANK,GRADE_R,GRADE,ERRORCODE,DISPOSITION,SpecLevel
8/16/2016,10:46:22,8/16/2016,18:46:22,08/16/2016-18:46:22,64.828708,,,,,,,PHXS,,,,,T8,1,16,21,,,5,16,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,470,470,92.84,92.84,66.157,66.157,Pass,57.94878098,288768,0,0,4.110566465,7.612160119,7.612160119,5,145.2,145.2,789,746,5,1,4.672514376,8.6528044,8.6528044,7.891277463,7.891277463,3.549473761,3.549473761,-43.3815918,-43.3815918,-2513.910362,-2513.910362,0.072083205,0.072083205,772,13.95465504,772,728,0,0,0,0,0,,0,255,255,77,77,47,47,48.14895644,48.14895644,0,0.830888168,0.830888168,32.65492361,32.65492361,0,0.563513556,0.563513556,18.00779199,18.00779199,0,0.310753595,0.310753595,10.26077557,10.26077557,0,0.177066289,0.177066289,0,0,58.40973201,58.40973201,1.007954456,1.007954456,29.87,29.87,37.02,37.02,15.8378222,15.8378222,12.93433475,12.93433475,-1.409257054,-1.409257054,394.5850307,394.5850307,115.8735551,115.8735551,29.36585596,29.36585596,18.33249036,5.383505878,56.64703815,56.64703815,0.977536321,0.977536321,0,10.00086021,10.00086021,15.24436569,15.24436569,11.54358768,11.54358768,8.116735458,8.116735458,10.22796154,10.22796154,12.26216507,12.26216507,0.539977133,0.539977133,31.29101663,31.29101663,57.49763461,57.49763461,0,0.992214739,0.992214739,52.67854243,52.67854243,0.909053504,0.909053504,38.37700057,38.37700057,0.662257254,0.662257254,31.80552002,31.80552002,0.548855722,0.548855722,7.150770929,7.150770929,0.123398125,0.123398125,5.695286368,5.695286368,0.098281384,0.098281384,-2.37,-2.37,79548714.22,0,0,0,0,0.206350355,11.9577515,0.268205955,15.54220813,0,0,474,474,92.96,92.96,66.6064,66.6064,485624,-381,56.21015436,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:47:53,8/16/2016,18:47:53,08/16/2016-18:47:53,62.5475775,,,,,,,PHXS,,,,,T8,1,18,21,,,5,18,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,364,364,92.6,92.6,66.157,66.157,Pass,57.94878098,288768,0,0,3.985667637,7.380865994,7.380865994,5,134.145,134.145,722,679,4,1,4.67881316,8.664468815,8.664468815,7.852920244,7.852920244,3.661237973,3.661237973,-43.43310547,-43.43310547,-2516.895516,-2516.895516,0.072261157,0.072261157,706,12.48263557,706,662,0,0,0,0,0,,0,256,256,77,77,47,47,41.64208472,41.64208472,0,0.718601565,0.718601565,29.86994304,29.86994304,0,0.515454209,0.515454209,14.22035114,14.22035114,0,0.245395173,0.245395173,8.334280298,8.334280298,0,0.143821495,0.143821495,0,0,49.97636502,49.97636502,0.86242306,0.86242306,22.18,22.18,33.43,33.43,16.0635256,16.0635256,13.7114954,13.7114954,-1.225950241,-1.225950241,391.9526216,391.9526216,120.5586125,120.5586125,30.75828571,30.75828571,14.53346446,4.470270676,48.06067779,48.06067779,0.829364777,0.829364777,0,8.01492691,8.01492691,13.81930542,13.81930542,9.338848114,9.338848114,6.69403553,6.69403553,9.316507339,9.316507339,10.13022327,10.13022327,0.566252947,0.566252947,32.813668,32.813668,46.6295924,46.6295924,0,0.804669082,0.804669082,47.81143251,47.81143251,0.825063646,0.825063646,36.3075024,36.3075024,0.626544714,0.626544714,34.73443621,34.73443621,0.599398911,0.599398911,5.751965052,5.751965052,0.099259466,0.099259466,0.195613044,0.195613044,0.00337562,0.00337562,-1.57,-1.57,57583543.75,766241.3013,0.013306602,774321.9231,0.013446931,0.188979106,10.95110884,0.257243262,14.90693346,0,0,368,368,92.78,92.78,66.157,66.157,485635,-392,56.20888116,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:49:00,8/16/2016,18:49:00,08/16/2016-18:49:00,63.7296451,,,,,,,PHXS,,,,,T8,1,18,21,,,5,18,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,360,360,92.64,92.64,66.157,66.157,Pass,57.94878098,288768,0,0,3.999685923,7.406825784,7.406825784,5,134.475,134.475,724,681,4,1,4.725636347,8.751178421,8.751178421,7.945053755,7.945053755,3.668684311,3.668684311,-43.44018555,-43.44018555,-2517.305798,-2517.305798,0.072744455,0.072744455,708,12.66141256,708,664,0,0,0,0,0,,0,254,254,77,77,47,47,41.08693491,41.08693491,0,0.709021557,0.709021557,29.76238156,29.76238156,0,0.513598061,0.513598061,14.3923471,14.3923471,0,0.248363242,0.248363242,8.730070423,8.730070423,0,0.150651494,0.150651494,0,0,49.81700534,49.81700534,0.859673051,0.859673051,23.69,23.69,34.26,34.26,16.76121968,16.76121968,13.90947533,13.90947533,-1.230407119,-1.230407119,397.0097735,397.0097735,125.3151861,125.3151861,31.56484095,31.56484095,14.72098187,4.64664274,49.31556689,49.31556689,0.851019919,0.851019919,0,8.493853569,8.493853569,14.18523312,14.18523312,9.858771324,9.858771324,7.023116112,7.023116112,8.62242794,8.62242794,12.13677311,12.13677311,0.568373084,0.568373084,32.93652736,32.93652736,47.28746166,47.28746166,0,0.816021681,0.816021681,47.5058004,47.5058004,0.819789469,0.819789469,36.77896184,36.77896184,0.63468051,0.63468051,34.15482116,34.15482116,0.589396715,0.589396715,5.363419281,5.363419281,0.09255448,0.09255448,1.202900969,1.202900969,0.020758003,0.020758003,-1.62,-1.62,55626638.68,744400.453,0.013382086,734689.1688,0.013207506,0.183711239,10.64584233,0.274455691,15.90437273,0,0,368,368,92.78,92.78,66.157,66.157,485615,-372,56.21119611,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:50:36,8/16/2016,18:50:36,08/16/2016-18:50:36,64.7857056,,,,,,,PHXS,,,,,T8,1,1,22,,,4,1,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,396,396,94.32,94.32,67.655,67.655,Pass,57.94878098,288768,0,0,4.057918796,7.514664438,7.514664438,5,150.975,150.975,824,781,4,1,4.622276033,8.559770431,8.559770431,7.785045763,7.785045763,3.558473309,3.558473309,-43.49658203,-43.49658203,-2520.573906,-2520.573906,0.0708618,0.0708618,805,14.49457403,805,761,0,0,0,0,0,,0,252,252,77,77,47,47,40.04056226,40.04056226,0,0.690964703,0.690964703,28.38896803,28.38896803,0,0.489897588,0.489897588,12.59501315,12.59501315,0,0.217347336,0.217347336,6.769216033,6.769216033,0,0.116813778,0.116813778,0,0,46.80977829,46.80977829,0.807778481,0.807778481,23.92,23.92,35.15,35.15,17.83995742,17.83995742,11.24835777,11.24835777,-1.653388977,-1.653388977,411.8805245,411.8805245,149.5052015,149.5052015,36.29843921,36.29843921,16.07427534,5.834672025,46.15733163,46.15733163,0.796519458,0.796519458,0,7.7768507,7.7768507,15.60014915,15.60014915,8.560353279,8.560353279,6.608174324,6.608174324,8.881429672,8.881429672,10.5066967,10.5066967,0.525924206,0.525924206,30.47666661,30.47666661,43.39651552,43.39651552,0,0.748877108,0.748877108,44.70369497,44.70369497,0.771434605,0.771434605,35.17449173,35.17449173,0.606992781,0.606992781,33.19988231,33.19988231,0.5729177,0.5729177,4.76460162,4.76460162,0.082220912,0.082220912,0.333714986,0.333714986,0.005758792,0.005758792,-1.43,-1.43,66877839.06,976509.0897,0.014601385,0,0,0.185138022,10.72852271,0.288724934,16.73125795,0,0,388,388,94.4,94.4,67.8048,67.8048,485621,-378,56.21050161,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:51:46,8/16/2016,18:51:46,08/16/2016-18:51:46,66.8528238,,,,,,,PHXS,,,,,T8,1,1,22,,,4,1,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,384,384,94.44,94.44,67.655,67.655,Pass,57.94878098,288768,0,0,4.148688527,7.682756531,7.682756531,5,153.285,153.285,838,795,4,1,4.617463115,8.55085762,8.55085762,7.735350493,7.735350493,3.644381812,3.644381812,-43.50244141,-43.50244141,-2520.913449,-2520.913449,0.069213865,0.069213865,816,14.63622261,816,772,0,0,0,0,0,,0,252,252,77,77,47,47,40.40581316,40.40581316,0,0.697267699,0.697267699,28.77691125,28.77691125,0,0.496592176,0.496592176,13.2183718,13.2183718,0,0.228104398,0.228104398,7.403920841,7.403920841,0,0.127766637,0.127766637,0,0,47.809734,47.809734,0.825034335,0.825034335,24.78,24.78,35.12,35.12,18.47722441,18.47722441,11.02704906,11.02704906,-1.594607711,-1.594607711,416.2380493,416.2380493,152.7815822,152.7815822,36.70514773,36.70514773,16.24433449,5.962537854,47.11129645,47.11129645,0.812981665,0.812981665,0,8.138990402,8.138990402,15.84540272,15.84540272,8.945980072,8.945980072,7.117723465,7.117723465,9.653121948,9.653121948,10.66130447,10.66130447,0.535770237,0.535770237,31.04723215,31.04723215,44.15131138,44.15131138,0,0.761902332,0.761902332,45.41418271,45.41418271,0.783695221,0.783695221,35.52796887,35.52796887,0.613092601,0.613092601,32.52454954,32.52454954,0.56126374,0.56126374,4.94310692,4.94310692,0.08530131,0.08530131,0.870273999,0.870273999,0.015017986,0.015017986,-1.5,-1.5,68659222.48,946950.7607,0.01379204,898963.8355,0.013093126,0.167850865,9.726753026,0.294730894,17.07929601,0,0,388,388,94.52,94.52,67.8048,67.8048,485617,-374,56.21096461,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:53:27,8/16/2016,18:53:27,08/16/2016-18:53:27,65.5067468,,,,,,,PHXS,,,,,T8,1,20,21,,,5,20,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,348,348,94.68,94.68,65.408,65.408,Pass,57.94878098,288768,0,0,4.174119286,7.72985053,7.72985053,4,162.36,162.36,893,850,3,1,4.731725364,8.762454379,8.762454379,7.986680589,7.986680589,3.604655311,3.604655311,-43.39013672,-43.39013672,-2514.405529,-2514.405529,0.0653945,0.0653945,863,15.33824499,863,819,0,0,0,0,0,,0,251,251,78,78,47,47,47.02077208,47.02077208,0,0.811419521,0.811419521,32.40465282,32.40465282,0,0.559194728,0.559194728,17.3687781,17.3687781,0,0.299726376,0.299726376,10.06071847,10.06071847,0,0.173613979,0.173613979,0,0,57.08149055,57.08149055,0.9850335,0.9850335,26.57,26.57,36.24,36.24,21.90151711,21.90151711,10.64048386,10.64048386,-2.1694417,-2.1694417,505.2201,505.2201,209.7218459,209.7218459,41.51048632,41.51048632,17.74976812,7.368103789,54.70964575,54.70964575,0.944103479,0.944103479,0,9.115748405,9.115748405,16.77828598,16.77828598,9.931751251,9.931751251,7.979522705,7.979522705,10.86362457,10.86362457,11.11979675,11.11979675,0.56043756,0.56043756,32.47667342,32.47667342,54.3259736,54.3259736,0,0.937482595,0.937482595,51.59893431,51.59893431,0.890423119,0.890423119,39.06237416,39.06237416,0.674084485,0.674084485,34.23499579,34.23499579,0.590780258,0.590780258,6.268280074,6.268280074,0.108169317,0.108169317,3.77720883,3.77720883,0.065181851,0.065181851,-1.87,-1.87,64967183.87,786559.3483,0.012107025,0,0,0.170618615,9.887140738,0.300032279,17.38650482,0,0,348,348,95.14,95.14,65.408,65.408,485628,-385,56.20969137,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:54:36,8/16/2016,18:54:36,08/16/2016-18:54:36,66.296792,,,,,,,PHXS,,,,,T8,1,20,21,,,5,20,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,344,344,94.96,94.96,65.408,65.408,Pass,57.94878098,288768,0,0,4.059423403,7.517450746,7.517450746,4,159.39,159.39,875,832,3,1,4.618355006,8.552509271,8.552509271,7.801531437,7.801531437,3.504500259,3.504500259,-43.36425781,-43.36425781,-2512.905878,-2512.905878,0.067337297,0.067337297,849,15.07676805,849,805,0,0,0,0,0,,0,252,252,77,77,47,47,46.17125499,46.17125499,0,0.796759728,0.796759728,33.00423547,33.00423547,0,0.569541497,0.569541497,17.09831059,17.09831059,0,0.295059021,0.295059021,10.51480083,10.51480083,0,0.181449905,0.181449905,0,0,56.68605582,56.68605582,0.978209634,0.978209634,26.5,26.5,35.91,35.91,21.77866295,21.77866295,10.59954929,10.59954929,-2.249058485,-2.249058485,498.598557,498.598557,207.9769688,207.9769688,41.71253407,41.71253407,17.56125891,7.325206511,54.49409094,54.49409094,0.940383732,0.940383732,0,9.141771317,9.141771317,16.47931862,16.47931862,10.02809525,10.02809525,7.870145798,7.870145798,10.46358299,10.46358299,11.34161186,11.34161186,0.562815785,0.562815785,32.61448868,32.61448868,54.61098522,54.61098522,0,0.942400932,0.942400932,51.80704571,51.80704571,0.894014418,0.894014418,38.87428914,38.87428914,0.670838773,0.670838773,33.77239936,33.77239936,0.582797408,0.582797408,6.466378282,6.466378282,0.111587822,0.111587822,3.95291465,3.95291465,0.06821394,0.06821394,-1.84,-1.84,66723803.65,794505.9167,0.011907383,774934.1026,0.011614058,0.176666968,10.23763545,0.278560424,16.14223702,0,0,344,344,94.98,94.98,65.408,65.408,485624,-381,56.21015436,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:56:12,8/16/2016,18:56:12,08/16/2016-18:56:12,64.4956889,,,,,,,PHXS,,,,,T8,1,2,22,,,4,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,382,382,93.3,93.3,67.9546,67.9546,Pass,57.94878098,288768,0,0,4.164187459,7.711458257,7.711458257,5,151.305,151.305,826,783,4,1,4.712178766,8.726256973,8.726256973,7.916794456,7.916794456,3.67041228,3.67041228,-43.40600586,-43.40600586,-2515.325127,-2515.325127,0.069766669,0.069766669,805,14.40310678,805,761,0,0,0,0,0,,0,250,250,78,78,47,47,40.45897416,40.45897416,0,0.698185078,0.698185078,28.20537738,28.20537738,0,0.486729434,0.486729434,15.67227325,15.67227325,0,0.270450439,0.270450439,9.545474856,9.545474856,0,0.164722617,0.164722617,0,0,50.00444902,50.00444902,0.862907695,0.862907695,22.33,22.33,34.18,34.18,12.28563086,12.28563086,13.54603386,13.54603386,-1.006991506,-1.006991506,383.9393903,383.9393903,127.1337884,127.1337884,33.11303982,33.11303982,14.7120138,4.871586761,49.04293791,49.04293791,0.846315265,0.846315265,0,8.008172989,8.008172989,14.12243271,14.12243271,9.226783752,9.226783752,7.082604408,7.082604408,9.648890495,9.648890495,10.58753777,10.58753777,0.522286773,0.522286773,30.2658818,30.2658818,47.111856,47.111856,0,0.812991321,0.812991321,46.51746121,46.51746121,0.802734077,0.802734077,35.99966664,35.99966664,0.62123251,0.62123251,32.96211126,32.96211126,0.568814576,0.568814576,5.258897287,5.258897287,0.090750784,0.090750784,1.815975083,1.815975083,0.031337589,0.031337589,-1.51,-1.51,58132674.72,799232.5321,0.013748422,795836.9423,0.013690011,0.195951297,11.35513882,0.252971225,14.65937411,0,0,386,386,93.7,93.7,67.655,67.655,485623,-380,56.21027011,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:57:21,8/16/2016,18:57:21,08/16/2016-18:57:21,65.8467662,,,,,,,PHXS,,,,,T8,1,2,22,,,4,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,380,380,93.22,93.22,67.655,67.655,Pass,57.94878098,288768,0,0,4.120020335,7.629667287,7.629667287,5,150.48,150.48,821,778,4,1,4.683879928,8.673851719,8.673851719,7.90457981,7.90457981,3.57117931,3.57117931,-43.37426758,-43.37426758,-2513.485932,-2513.485932,0.069581078,0.069581078,800,14.26692794,800,756,0,0,0,0,0,,0,250,250,78,78,47,47,40.43632694,40.43632694,0,0.697794263,0.697794263,28.37663262,28.37663262,0,0.489684721,0.489684721,15.77547362,15.77547362,0,0.272231328,0.272231328,9.745626461,9.745626461,0,0.168176557,0.168176557,0,0,50.1819534,50.1819534,0.86597082,0.86597082,22.67,22.67,34.8,34.8,12.29607193,12.29607193,13.46707726,13.46707726,-1.072214842,-1.072214842,384.1661982,384.1661982,127.7837771,127.7837771,33.26268316,33.26268316,14.75470177,4.907801706,48.86030334,48.86030334,0.84316361,0.84316361,0,8.213324547,8.213324547,14.36235619,14.36235619,9.420730591,9.420730591,7.20704937,7.20704937,9.354436874,9.354436874,11.29533005,11.29533005,0.520278037,0.520278037,30.14947799,30.14947799,47.39992098,47.39992098,0,0.817962348,0.817962348,46.64819228,46.64819228,0.804990053,0.804990053,35.42282861,35.42282861,0.611278236,0.611278236,32.24961329,32.24961329,0.55651927,0.55651927,5.612681836,5.612681836,0.096855909,0.096855909,1.962472012,1.962472012,0.033865631,0.033865631,-1.52,-1.52,59046894.78,0,0,817284.1111,0.013841272,0.201417253,11.6718843,0.26400981,15.29904668,0,0,384,384,93.44,93.44,67.655,67.655,485610,-367,56.21177488,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,10:58:56,8/16/2016,18:58:56,08/16/2016-18:58:56,64.7057009,,,,,,,PHXS,,,,,T8,1,4,22,,,4,4,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,392,392,92.46,92.46,67.655,67.655,Pass,57.94878098,288768,0,0,4.21437505,7.804398241,7.804398241,5,148.995,148.995,812,769,5,1,4.791058339,8.872330257,8.872330257,8.083228869,8.083228869,3.657821106,3.657821106,-43.36401367,-43.36401367,-2512.891731,-2512.891731,0.070166195,0.070166195,792,14.10738757,792,748,0,0,0,0,0,,0,253,253,78,78,47,47,44.04551037,44.04551037,0,0.760076565,0.760076565,31.23524937,31.23524937,0,0.539014779,0.539014779,15.24629531,15.24629531,0,0.2630995,0.2630995,8.841164811,8.841164811,0,0.152568607,0.152568607,0,0,52.88667518,52.88667518,0.912645172,0.912645172,23.66,23.66,36.45,36.45,16.49403022,16.49403022,14.19266796,14.19266796,-0.892368674,-0.892368674,374.6941549,374.6941549,115.9064659,115.9064659,30.93371281,30.93371281,14.722496,4.554200963,50.5518941,50.5518941,0.872354746,0.872354746,0,8.815958977,8.815958977,14.52165508,14.52165508,10.17560101,10.17560101,7.231371403,7.231371403,8.506783485,8.506783485,13.17481995,13.17481995,0.545296371,0.545296371,31.59925997,31.59925997,49.41050053,49.41050053,0,0.852658153,0.852658153,48.56361714,48.56361714,0.838043809,0.838043809,35.9650194,35.9650194,0.620634615,0.620634615,33.60465505,33.60465505,0.579902709,0.579902709,6.299298869,6.299298869,0.108704597,0.108704597,1.603623875,1.603623875,0.027673125,0.027673125,-1.67,-1.67,81636043.43,1057268.472,0.012951001,1015224.859,0.012435988,0.205929393,11.9333573,0.285682514,16.55495342,0,0,398,398,92.76,92.76,67.8048,67.8048,485612,-369,56.21154337,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,11:00:05,8/16/2016,19:00:05,08/16/2016-19:00:05,65.6027522,,,,,,,PHXS,,,,,T8,1,4,22,,,4,4,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,396,396,92.48,92.48,67.8048,67.8048,Pass,57.94878098,288768,0,0,4.226865551,7.827528798,7.827528798,5,149.655,149.655,816,773,5,1,4.716068667,8.733460494,8.733460494,7.939231112,7.939231112,3.638947864,3.638947864,-43.34155273,-43.34155273,-2511.590147,-2511.590147,0.069553785,0.069553785,794,14.15442038,794,750,0,0,0,0,0,,0,252,252,78,78,47,47,44.22254141,44.22254141,0,0.763131522,0.763131522,30.25872018,30.25872018,0,0.522163187,0.522163187,15.55077669,15.55077669,0,0.268353819,0.268353819,8.56886607,8.56886607,0,0.147869652,0.147869652,0,0,52.79140748,52.79140748,0.911001174,0.911001174,23.78,23.78,36.29,36.29,16.39880001,16.39880001,14.19630241,14.19630241,-0.996834815,-0.996834815,376.1676303,376.1676303,115.8553814,115.8553814,30.79916946,30.79916946,14.74710268,4.54194106,51.03236852,51.03236852,0.88064611,0.88064611,0,8.797120094,8.797120094,14.44322014,14.44322014,10.17887878,10.17887878,7.52955246,7.52955246,9.980257988,9.980257988,11.18236732,11.18236732,0.548311949,0.548311949,31.77400903,31.77400903,49.34224571,49.34224571,0,0.851480305,0.851480305,48.53762566,48.53762566,0.837595284,0.837595284,35.74871507,35.74871507,0.616901934,0.616901934,32.88628179,32.88628179,0.567506015,0.567506015,6.394455297,6.394455297,0.110346675,0.110346675,1.833526668,1.833526668,0.03164047,0.03164047,-1.68,-1.68,82239337.9,1038545.421,0.012628329,1066689.316,0.012970548,0.230975748,13.38476301,0.273476465,15.84762779,0,0,394,394,92.86,92.86,67.9546,67.9546,485631,-388,56.20934413,57.94878098,563332,5,NG,NG,6,Scrap,A
